,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
206,2012-10-17 08:45,1.31039,1.31051,1.30953,1.30968,2683,-0.000542,0.003653,1.310282,1.310305,1.310321,1.310258,1.309841,1.310041,1.310192,1.310914,1.309549,1.308903,1.309851,1.310139,1.306444,1.306399,1.308269,1.311424,0.000364,-11.889032,36.20178,43.697009,0.074883,0.027775,0.398854,1.311478,1.308204,1.309841
207,2012-10-17 09:00,1.30969,1.31021,1.30938,1.31001,2364,0.000244,0.003511,1.310342,1.31022,1.310243,1.309772,1.309895,1.310038,1.310208,1.310722,1.309642,1.308947,1.309869,1.310188,1.306541,1.30647,1.30834,1.311427,0.000319,-13.878012,45.994065,47.951531,0.00458,0.024344,0.445905,1.311521,1.308246,1.309883
208,2012-10-17 09:15,1.30999,1.31053,1.30983,1.31035,2746,0.000275,0.002549,1.310427,1.310257,1.310246,1.309897,1.309981,1.310068,1.310251,1.310539,1.309743,1.309002,1.309897,1.310239,1.306646,1.306547,1.308415,1.311423,0.000307,14.384934,56.083086,52.241761,-0.046531,0.023449,0.480978,1.311593,1.308318,1.309955
209,2012-10-17 09:30,1.31036,1.31167,1.31024,1.31161,3061,0.000954,0.004672,1.310505,1.310644,1.310584,1.310843,1.31012,1.310215,1.310406,1.310535,1.309846,1.309104,1.30997,1.310327,1.306756,1.306647,1.308513,1.311424,0.000395,83.291324,92.948718,64.687921,0.068665,0.030152,0.5147,1.311712,1.308438,1.310075
210,2012-10-17 09:45,1.31161,1.31179,1.31103,1.31123,2729,-0.00029,0.002785,1.310545,1.310811,1.310791,1.311507,1.310238,1.310311,1.310512,1.31064,1.309889,1.309187,1.310024,1.310429,1.306863,1.306738,1.308602,1.311428,0.000429,88.075052,76.284585,59.309301,-0.029734,0.032745,0.557614,1.311831,1.308556,1.310194
211,2012-10-17 10:00,1.31123,1.3117,1.31082,1.31132,2239,6.9e-05,0.00393,1.3107,1.310957,1.311012,1.311653,1.310352,1.310407,1.310615,1.310813,1.309922,1.309271,1.31008,1.310548,1.306987,1.306829,1.30869,1.311436,0.000458,76.453883,79.841897,60.21335,0.025172,0.034951,0.611508,1.311947,1.308673,1.31031
212,2012-10-17 10:15,1.31136,1.31216,1.31128,1.31198,2342,0.000473,0.003757,1.311083,1.311249,1.311378,1.311816,1.310474,1.310557,1.31077,1.311064,1.309967,1.309377,1.310161,1.310697,1.307116,1.306931,1.308789,1.311454,0.000528,105.414401,93.706294,66.509409,0.17791,0.040297,0.669997,1.312072,1.308798,1.310435
213,2012-10-17 10:30,1.31198,1.31293,1.3118,1.3122,2882,0.000168,0.003921,1.311448,1.311521,1.311697,1.312139,1.310614,1.310714,1.310935,1.311347,1.310041,1.309488,1.310248,1.310875,1.30724,1.307035,1.30889,1.311482,0.000594,122.852247,79.889807,68.430825,0.180175,0.045363,0.719465,1.312217,1.308942,1.310579
214,2012-10-17 10:45,1.3122,1.31285,1.31145,1.31157,2429,-0.00048,0.005764,1.311652,1.311535,1.311732,1.312064,1.310744,1.310795,1.311026,1.311578,1.310097,1.30957,1.310308,1.311049,1.307348,1.307125,1.308976,1.311514,0.00059,87.234586,62.534435,57.525793,0.032796,0.044982,0.757407,1.312349,1.309075,1.310712
215,2012-10-17 11:00,1.31159,1.31231,1.3114,1.31229,2978,0.000534,0.003056,1.311765,1.311751,1.311914,1.312092,1.310924,1.310938,1.311173,1.311836,1.310161,1.309676,1.310394,1.311232,1.307466,1.307227,1.309073,1.311557,0.000636,89.801904,82.369146,64.901499,0.099162,0.04855,0.807347,1.312509,1.309234,1.310872
216,2012-10-17 11:15,1.31228,1.31287,1.31204,1.31229,2751,8e-06,0.003017,1.311942,1.311905,1.312064,1.312236,1.311041,1.311066,1.311303,1.312088,1.310212,1.309779,1.310478,1.311416,1.307576,1.307328,1.309169,1.311608,0.000666,109.753218,81.971831,64.901499,0.144995,0.050791,0.880068,1.312649,1.309374,1.311011
217,2012-10-17 11:30,1.31228,1.31303,1.312,1.31211,3006,-0.00013,0.003426,1.312073,1.311963,1.312112,1.312284,1.311098,1.311166,1.311405,1.31229,1.310267,1.30987,1.310552,1.31159,1.307683,1.307422,1.309259,1.311664,0.000667,92.542659,74.794521,61.355276,0.185542,0.050872,0.963726,1.312741,1.309466,1.311104
218,2012-10-17 11:45,1.31212,1.31237,1.3117,1.31173,2357,-0.000297,0.002843,1.312032,1.311897,1.312014,1.31202,1.31115,1.311219,1.311465,1.312391,1.310263,1.309943,1.31061,1.311741,1.307785,1.307508,1.309339,1.311718,0.00063,51.428051,64.383562,54.14827,0.131297,0.048045,1.040575,1.312796,1.309521,1.311158
219,2012-10-17 12:00,1.31174,1.31246,1.31174,1.31195,2343,0.00016,0.003073,1.31199,1.311912,1.311991,1.311839,1.311166,1.311289,1.311541,1.312415,1.310274,1.310022,1.310676,1.311875,1.307892,1.307596,1.309421,1.311771,0.000611,53.193831,70.410959,57.484367,0.122105,0.04662,1.10876,1.312836,1.309561,1.311199
220,2012-10-17 12:15,1.31195,1.31365,1.31193,1.31331,3211,0.001037,0.005357,1.31228,1.312311,1.312368,1.312484,1.311282,1.311482,1.311745,1.312536,1.310329,1.310151,1.310795,1.312028,1.308011,1.307709,1.309529,1.31184,0.000698,100.242884,92.037471,72.010327,0.129612,0.053242,1.186944,1.312931,1.309656,1.311293
221,2012-10-17 12:30,1.31334,1.31357,1.31194,1.31281,3872,-0.000404,0.00421,1.312367,1.312454,1.31252,1.313038,1.31144,1.311608,1.311891,1.312669,1.310383,1.310255,1.310892,1.312182,1.308096,1.30781,1.309624,1.311915,0.000718,78.20724,78.010471,62.89465,0.120498,0.054782,1.266881,1.313065,1.30979,1.311427
222,2012-10-17 12:45,1.3128,1.31359,1.31257,1.31281,3588,8e-06,0.002843,1.312453,1.312556,1.312646,1.313143,1.311588,1.311723,1.312021,1.312799,1.310437,1.310355,1.310987,1.31233,1.308175,1.307909,1.309717,1.311995,0.000726,86.508034,75.366569,62.89465,0.113626,0.055363,1.345163,1.313229,1.309955,1.311592
223,2012-10-17 13:00,1.3128,1.31289,1.31165,1.31173,3567,-0.000815,0.003476,1.31239,1.31232,1.31244,1.312447,1.311618,1.311723,1.312035,1.312791,1.31048,1.310409,1.311038,1.312442,1.308247,1.307984,1.309787,1.312068,0.000638,22.333499,32.155477,46.109249,-0.019055,0.048621,1.418011,1.313301,1.310026,1.311664
224,2012-10-17 13:15,1.31171,1.31245,1.31148,1.31172,3086,8e-06,0.003143,1.312388,1.312148,1.312248,1.311741,1.311654,1.311723,1.312044,1.312671,1.310525,1.310461,1.311087,1.312522,1.308311,1.308058,1.309856,1.312133,0.00056,7.030898,31.80212,45.978151,-0.03658,0.042724,1.476392,1.313339,1.310064,1.311702
225,2012-10-17 13:30,1.31174,1.31189,1.31033,1.31141,4662,-0.000252,0.003346,1.312298,1.311937,1.311969,1.311297,1.311706,1.311693,1.312021,1.312456,1.31055,1.310498,1.311121,1.312569,1.308378,1.308125,1.309917,1.312188,0.000469,-38.036174,32.53012,41.733872,-0.012199,0.035732,1.508783,1.313365,1.310091,1.311728
226,2012-10-17 13:45,1.31141,1.31281,1.31139,1.31262,4617,0.000923,0.003076,1.312183,1.312132,1.31206,1.31177,1.311852,1.311781,1.312108,1.312333,1.310598,1.310581,1.311203,1.312619,1.308455,1.308214,1.310001,1.312246,0.000488,40.423906,68.975904,58.844109,0.025147,0.037204,1.528377,1.313484,1.310209,1.311846
227,2012-10-17 14:00,1.31257,1.31349,1.31254,1.31285,4231,0.000213,0.002245,1.31219,1.312337,1.312251,1.312568,1.311995,1.311883,1.312203,1.312329,1.310647,1.31067,1.311291,1.312676,1.308537,1.308306,1.310088,1.312309,0.000516,101.422595,75.903614,61.334426,0.042673,0.039331,1.549257,1.313638,1.310364,1.312001
228,2012-10-17 14:15,1.31286,1.31295,1.31197,1.31242,3643,-0.000335,0.00269,1.312125,1.312361,1.312317,1.312856,1.312098,1.311934,1.312244,1.312356,1.310702,1.310739,1.31136,1.312727,1.308614,1.308387,1.310165,1.312371,0.000498,58.497291,62.951807,54.252795,0.023626,0.037935,1.569951,1.313749,1.310474,1.312111
229,2012-10-17 14:30,1.31242,1.31282,1.31176,1.31229,3962,-9.9e-05,0.002675,1.312218,1.312341,1.312364,1.312619,1.312132,1.311968,1.312262,1.312374,1.310754,1.3108,1.311423,1.312772,1.308686,1.308464,1.310238,1.312431,0.000467,39.364419,59.036145,52.152283,0.042692,0.035618,1.567366,1.313805,1.31053,1.312167
230,2012-10-17 14:45,1.31229,1.3126,1.31191,1.31211,3479,-0.000137,0.001983,1.312283,1.312275,1.312333,1.312237,1.312176,1.311982,1.31226,1.312334,1.310798,1.310851,1.311476,1.312808,1.308747,1.308537,1.310306,1.312485,0.000424,28.000776,53.614458,49.114282,0.012196,0.032303,1.53187,1.313848,1.310573,1.31221
231,2012-10-17 15:00,1.31209,1.31221,1.31135,1.31197,4110,-9.1e-05,0.002092,1.312377,1.312188,1.312243,1.311968,1.312208,1.311981,1.31224,1.312258,1.310843,1.310895,1.311522,1.312828,1.308828,1.308605,1.31037,1.312534,0.000374,-21.236082,49.39759,46.674251,-0.102032,0.028486,1.473151,1.313876,1.310601,1.312238
232,2012-10-17 15:15,1.31198,1.3125,1.31159,1.31247,2800,0.000373,0.00325,1.312352,1.312268,1.31227,1.31211,1.312233,1.312027,1.312265,1.312236,1.310911,1.310957,1.311586,1.312844,1.308921,1.308681,1.310442,1.312584,0.00037,27.737404,64.457831,55.736278,-0.025899,0.028211,1.406429,1.313895,1.31062,1.312257
233,2012-10-17 15:30,1.31248,1.31371,1.312,1.31371,3172,0.000937,0.005391,1.312495,1.31268,1.312658,1.312976,1.312308,1.312187,1.312406,1.312399,1.310999,1.311065,1.311695,1.312889,1.30903,1.308781,1.310537,1.312647,0.000462,142.889519,100.0,70.218486,0.068555,0.035211,1.349768,1.313936,1.310661,1.312299
234,2012-10-17 15:45,1.31371,1.31386,1.31301,1.31321,1891,-0.000381,0.004495,1.312627,1.312832,1.312862,1.313548,1.31239,1.312285,1.312492,1.312622,1.311071,1.311149,1.311782,1.31294,1.309139,1.308868,1.31062,1.312717,0.000489,142.779709,81.586402,60.941698,0.112828,0.037254,1.301424,1.314006,1.310732,1.312369
235,2012-10-17 16:00,1.3132,1.31332,1.31258,1.31259,1962,-0.000465,0.003772,1.312677,1.312763,1.312852,1.313291,1.312406,1.312314,1.312511,1.312786,1.311136,1.311205,1.311842,1.312979,1.309235,1.308942,1.310688,1.312785,0.000455,68.218281,64.022663,51.25357,0.066325,0.034662,1.249231,1.314048,1.310773,1.31241
236,2012-10-17 16:15,1.3126,1.31342,1.31232,1.31242,1593,-0.000137,0.006905,1.312728,1.312665,1.312779,1.312664,1.312412,1.312324,1.312512,1.312847,1.311198,1.311253,1.311892,1.313003,1.309323,1.309011,1.310751,1.312847,0.000409,48.760703,59.206799,48.799183,0.077016,0.031203,1.186189,1.314064,1.310789,1.312426
237,2012-10-17 16:30,1.3124,1.31262,1.3121,1.3126,1458,0.000152,0.003567,1.312833,1.312646,1.312742,1.312369,1.312436,1.31235,1.31253,1.312841,1.311272,1.311306,1.311947,1.313018,1.309411,1.309082,1.310816,1.312906,0.000384,12.450727,64.305949,51.629105,-0.001524,0.029231,1.117715,1.314067,1.310792,1.31243
238,2012-10-17 16:45,1.31263,1.31266,1.31179,1.31187,1422,-0.000579,0.006118,1.312733,1.312424,1.312467,1.312074,1.312444,1.312305,1.312476,1.31274,1.311336,1.311328,1.311971,1.313001,1.309496,1.309137,1.310865,1.312954,0.000301,-26.801603,43.626062,41.019752,-0.074647,0.022916,1.04533,1.314076,1.310801,1.312438
239,2012-10-17 17:00,1.31187,1.31297,1.31184,1.31281,1196,0.000717,0.009448,1.312583,1.312535,1.312489,1.312271,1.312486,1.312353,1.312511,1.312695,1.311416,1.311386,1.312028,1.312985,1.309587,1.30921,1.31093,1.313002,0.000307,25.812463,58.167331,54.815292,0.029716,0.02342,0.986815,1.3141,1.310825,1.312463
240,2012-10-17 17:15,1.31281,1.31286,1.31244,1.31251,858,-0.000229,0.004895,1.312467,1.312528,1.312468,1.312504,1.312446,1.312368,1.312513,1.312662,1.311489,1.31143,1.312071,1.31296,1.309668,1.309275,1.310988,1.313045,0.000285,31.463324,46.215139,50.46827,0.016765,0.021725,0.942858,1.314082,1.310807,1.312445
241,2012-10-17 17:30,1.31251,1.31271,1.31192,1.31202,1008,-0.000373,0.007837,1.312372,1.312383,1.31234,1.312373,1.312407,1.312335,1.312473,1.312577,1.311548,1.311453,1.312092,1.312918,1.309741,1.30933,1.311035,1.313079,0.000225,-17.738315,26.693227,43.906229,-0.006859,0.017171,0.903639,1.314054,1.310779,1.312417
242,2012-10-17 17:45,1.31199,1.31262,1.31192,1.31224,1197,0.000191,0.005848,1.312342,1.312342,1.312302,1.312177,1.312378,1.312326,1.312457,1.312477,1.311603,1.311484,1.312119,1.312871,1.309818,1.309387,1.311084,1.313104,0.000193,-11.241337,35.458167,47.446196,0.02058,0.014745,0.849388,1.314018,1.310743,1.31238
243,2012-10-17 18:00,1.31225,1.31274,1.3122,1.31245,1190,0.000152,0.004538,1.312317,1.312373,1.312333,1.312229,1.312414,1.312337,1.312464,1.312378,1.311663,1.311522,1.312152,1.312829,1.309895,1.309448,1.311136,1.313124,0.000183,15.270062,43.824701,50.861659,-0.001524,0.013953,0.787305,1.314036,1.310762,1.312399
244,2012-10-17 18:15,1.31244,1.31252,1.31212,1.31238,891,-4.6e-05,0.004489,1.312402,1.312375,1.312351,1.312367,1.312448,1.312341,1.31246,1.312306,1.311732,1.311556,1.312181,1.312788,1.30997,1.309506,1.311185,1.31314,0.000167,-1.729346,41.035857,49.62132,-0.10124,0.012747,0.728091,1.314059,1.310784,1.312422
245,2012-10-17 18:30,1.31238,1.31252,1.31201,1.31251,918,9.9e-05,0.005556,1.312352,1.312413,1.312382,1.31249,1.312502,1.312358,1.312466,1.312288,1.311808,1.311593,1.312211,1.312752,1.310046,1.309565,1.311236,1.313154,0.000163,-0.883096,40.528634,52.123209,-0.053304,0.012448,0.67452,1.314116,1.310841,1.312479
246,2012-10-17 18:45,1.31251,1.31258,1.31218,1.31253,885,1.5e-05,0.00452,1.312355,1.312447,1.312433,1.312553,1.312498,1.312374,1.312469,1.312307,1.31186,1.31163,1.312239,1.312722,1.310124,1.309624,1.311285,1.313166,0.00016,12.940249,35.748792,52.541587,-0.004571,0.012193,0.623723,1.314124,1.310849,1.312486
247,2012-10-17 19:00,1.31252,1.31302,1.31239,1.31283,1210,0.000236,0.005207,1.31249,1.312556,1.312569,1.312711,1.312497,1.312417,1.3125,1.312379,1.311897,1.311677,1.312277,1.312707,1.310207,1.309688,1.311339,1.313178,0.000179,66.038366,50.241546,58.776471,0.03124,0.013677,0.578818,1.314113,1.310838,1.312476
248,2012-10-17 19:15,1.31283,1.31302,1.31249,1.31265,774,-0.000137,0.006848,1.312558,1.312583,1.312615,1.312772,1.312508,1.31244,1.312515,1.312459,1.311936,1.311715,1.312307,1.312702,1.310289,1.309746,1.311387,1.31319,0.000178,54.579225,52.760736,53.876292,0.003809,0.013591,0.532885,1.314127,1.310852,1.31249
249,2012-10-17 19:30,1.31263,1.31263,1.31216,1.3123,1011,-0.000251,0.004649,1.312533,1.312502,1.312541,1.312568,1.312509,1.312426,1.312495,1.312491,1.311949,1.311738,1.312321,1.312691,1.310364,1.309797,1.311427,1.313198,0.000148,-10.743039,31.288344,45.386803,0.032778,0.011241,0.478631,1.314131,1.310856,1.312493
250,2012-10-17 19:45,1.31228,1.31237,1.31212,1.31219,1027,-6.9e-05,0.002434,1.312502,1.312413,1.312443,1.312266,1.312513,1.312404,1.312465,1.312478,1.311973,1.311756,1.312331,1.312671,1.310443,1.309844,1.311463,1.3132,0.000113,-32.928315,32.520325,42.933491,-0.047227,0.008603,0.423677,1.314132,1.310857,1.312494
251,2012-10-17 20:00,1.31219,1.31251,1.31205,1.31229,646,7.6e-05,0.007121,1.312465,1.312378,1.312382,1.312144,1.312529,1.312393,1.312444,1.312448,1.312026,1.311777,1.312343,1.312644,1.310523,1.309893,1.311499,1.3132,9.2e-05,-22.041475,40.650407,45.995512,-0.016762,0.007046,0.372517,1.314154,1.310879,1.312516
252,2012-10-17 20:15,1.31229,1.31232,1.3121,1.3121,713,-0.000145,0.003086,1.312393,1.312298,1.312278,1.312097,1.312511,1.312365,1.312403,1.312392,1.312071,1.311789,1.312346,1.312607,1.310598,1.309936,1.311531,1.313194,6e-05,-40.237688,22.033898,41.154406,0.006097,0.00459,0.321807,1.314153,1.310878,1.312516
253,2012-10-17 20:30,1.31212,1.31214,1.31175,1.31195,868,-0.00013,0.004493,1.312247,1.312199,1.312151,1.312001,1.312422,1.312325,1.312349,1.312309,1.312088,1.311796,1.312341,1.312557,1.310668,1.309976,1.311557,1.313182,2.2e-05,-81.127439,15.748031,37.553852,-0.0221,0.001703,0.268211,1.314093,1.310818,1.312456
254,2012-10-17 20:45,1.31195,1.31207,1.31177,1.31185,736,-7.6e-05,0.004076,1.312113,1.312099,1.312038,1.311862,1.312354,1.31228,1.312295,1.312201,1.312105,1.311798,1.312332,1.312495,1.310737,1.310013,1.311581,1.313163,-1.6e-05,-100.980165,7.874016,35.185873,-0.045716,-0.001187,0.21046,1.31402,1.310745,1.312383
255,2012-10-17 21:00,1.31192,1.31196,1.31179,1.31182,424,-7.6e-05,0.004009,1.312033,1.312019,1.311954,1.31177,1.312316,1.312236,1.312244,1.312076,1.312133,1.311799,1.312321,1.312425,1.3108,1.310049,1.311602,1.313137,-4.8e-05,-99.550861,5.511811,34.434279,-0.042671,-0.00362,0.149442,1.313971,1.310697,1.312334
256,2012-10-17 21:15,1.31182,1.31194,1.3116,1.31172,615,-7.6e-05,0.005528,1.311955,1.311934,1.311865,1.311707,1.312281,1.312187,1.312187,1.311943,1.312174,1.311795,1.312305,1.312348,1.310861,1.310082,1.31162,1.313105,-8e-05,-108.158254,8.450704,31.820055,-0.06019,-0.006093,0.086491,1.313923,1.310648,1.312286
257,2012-10-17 21:30,1.31171,1.31177,1.31135,1.31163,647,-6.1e-05,0.006491,1.311845,1.311847,1.311772,1.311636,1.312232,1.312134,1.312125,1.311808,1.312207,1.311789,1.312283,1.312265,1.310924,1.310113,1.311636,1.313066,-0.000112,-118.464795,16.766467,29.494715,-0.06857,-0.008509,0.022869,1.31388,1.310605,1.312243
258,2012-10-17 21:45,1.31163,1.31165,1.31147,1.31149,385,-0.000107,0.004675,1.311743,1.311745,1.31167,1.311523,1.312214,1.312073,1.312054,1.311675,1.312229,1.311777,1.312255,1.312173,1.310986,1.31014,1.311647,1.313021,-0.000146,-103.991525,8.383234,26.074629,-0.10207,-0.011155,-0.039386,1.313852,1.310577,1.312214
259,2012-10-17 22:00,1.31149,1.31176,1.31139,1.31158,849,6.9e-05,0.004358,1.311682,1.311698,1.311624,1.311488,1.312152,1.312026,1.311994,1.311567,1.312229,1.31177,1.31223,1.312082,1.311037,1.310169,1.311659,1.31297,-0.000165,-82.828823,13.772455,31.929461,-0.081514,-0.012555,-0.100129,1.313804,1.310529,1.312166
260,2012-10-17 22:15,1.31159,1.3117,1.3113,1.31135,761,-0.000183,0.005256,1.311598,1.311598,1.311529,1.311412,1.312094,1.311961,1.311918,1.311462,1.312231,1.311753,1.312195,1.311989,1.31106,1.310192,1.311665,1.312913,-0.000196,-91.23468,2.906977,25.884495,-0.072392,-0.014907,-0.163806,1.313746,1.310471,1.312109
261,2012-10-17 22:30,1.31137,1.31146,1.31087,1.31092,519,-0.000343,0.011368,1.311448,1.311405,1.311335,1.311131,1.312039,1.311862,1.311806,1.311322,1.312223,1.31172,1.312144,1.311883,1.311073,1.310206,1.311662,1.312847,-0.000252,-120.547137,2.325581,18.378591,-0.096785,-0.019196,-0.230585,1.313689,1.310414,1.312052
